"Predict"	"Real"
"27253-33-4"	0.0303448275862069	0
"463-40-1"	0.0303448275862069	0
"40487-42-1"	0.0498338870431894	0
"111-87-5"	0.0303448275862069	0
"116-02-9"	0.0303448275862069	0
"81335-37-7"	0.0498338870431894	0
"6893-02-3"	0.0498338870431894	0
"5694-00-8"	0.0303448275862069	0
"1918-00-9"	0.0498338870431894	0
"51384-51-1"	0.072	0
"161050-58-4"	0.0498338870431894	0
"102-60-3"	0.0303448275862069	0
"2043-57-4"	0.0303448275862069	0
"1111-78-0"	0.0303448275862069	0
"104206-82-8"	0.0498338870431894	0
"87818-31-3"	0.072	1
"544-01-4"	0.0303448275862069	0
"85509-19-9"	0.8	0
"135158-54-2"	0.0303448275862069	1
"10061-01-5"	0.0303448275862069	0
"107-51-7"	0.0303448275862069	0
"19044-88-3"	0.0498338870431894	0
"205-99-2"	0.8	0
"60-12-8"	0.0303448275862069	0
"83-32-9"	0.0498338870431894	0
"2782-57-2"	0.0303448275862069	0
"612-12-4"	0.0498338870431894	0
"140-53-4"	0.072	0
"1112-39-6"	0.0303448275862069	0
"1559-34-8"	0.0303448275862069	0
"4376-20-9"	0.0498338870431894	0
"491-80-5"	0.107142857142857	0
"63-42-3"	0.0303448275862069	0
"684-93-5"	0.0303448275862069	0
"23564-06-9"	0.0869565217391304	0
"513-86-0"	0.0303448275862069	0
"1120-01-0"	0.0303448275862069	0
"298-46-4"	0.0498338870431894	0
"79-30-1"	0.0303448275862069	0
"106-65-0"	0.0303448275862069	0
"150-19-6"	0.107142857142857	1
"35554-44-0"	0.072	0
"136-77-6"	0	0
"4130-42-1"	0.0498338870431894	0
"5216-25-1"	1	0
"544-76-3"	0.0303448275862069	0
"66357-35-5"	0.072	0
"79-09-4"	0.0303448275862069	0
"112733-06-9"	0.8	1
"32809-16-8"	1	1
"6485-40-1"	0.0303448275862069	0
"1191-50-0"	0.0303448275862069	0
"103361-09-7"	0.0498338870431894	0
"126-73-8"	0.0303448275862069	0
"693-54-9"	0.0303448275862069	0
